"Postal.Code" "Place.Name" "State" "State.Abbreviation" "County" "Latitude" "Longitude"
"116" "01230" "Great Barrington" "Massachusetts" "MA" "Berkshire" "42.1959" "-73.3606"
"117" "01235" "Hinsdale" "Massachusetts" "MA" "Berkshire" "42.4298" "-73.0724"
"118" "01236" "Housatonic" "Massachusetts" "MA" "Berkshire" "42.2653" "-73.3745"
"119" "01237" "Lanesboro" "Massachusetts" "MA" "Berkshire" "42.5497" "-73.2626"
"120" "01238" "Lee" "Massachusetts" "MA" "Berkshire" "42.299" "-73.2317"
"121" "01240" "Lenox" "Massachusetts" "MA" "Berkshire" "42.3642" "-73.2713"
"122" "01242" "Lenox Dale" "Massachusetts" "MA" "Berkshire" "42.3386" "-73.2509"
"123" "01243" "Middlefield" "Massachusetts" "MA" "Hampshire" "42.3561" "-73.0104"
"124" "01244" "Mill River" "Massachusetts" "MA" "Berkshire" "42.1228" "-73.254"
"125" "01245" "Monterey" "Massachusetts" "MA" "Berkshire" "42.1867" "-73.2065"
"126" "01247" "North Adams" "Massachusetts" "MA" "Berkshire" "42.6955" "-73.08"
"127" "01252" "North Egremont" "Massachusetts" "MA" "Berkshire" "42.1986" "-73.4462"
"128" "01253" "Otis" "Massachusetts" "MA" "Berkshire" "42.1899" "-73.0821"
"129" "01254" "Richmond" "Massachusetts" "MA" "Berkshire" "42.3784" "-73.3645"
"130" "01255" "Sandisfield" "Massachusetts" "MA" "Berkshire" "42.1094" "-73.1163"
"131" "01256" "Savoy" "Massachusetts" "MA" "Berkshire" "42.577" "-73.0233"
"132" "01257" "Sheffield" "Massachusetts" "MA" "Berkshire" "42.1001" "-73.3611"
"133" "01258" "South Egremont" "Massachusetts" "MA" "Berkshire" "42.1012" "-73.4566"
"134" "01259" "Southfield" "Massachusetts" "MA" "Berkshire" "42.078" "-73.2609"
"135" "01260" "South Lee" "Massachusetts" "MA" "Berkshire" "42.2866" "-73.3133"
"136" "01262" "Stockbridge" "Massachusetts" "MA" "Berkshire" "42.301" "-73.3223"
"137" "01263" "Stockbridge" "Massachusetts" "MA" "Berkshire" "42.3929" "-73.2285"
"138" "01264" "Tyringham" "Massachusetts" "MA" "Berkshire" "42.22" "-73.1979"
"139" "01266" "West Stockbridge" "Massachusetts" "MA" "Berkshire" "42.3348" "-73.3825"
"140" "01267" "Williamstown" "Massachusetts" "MA" "Berkshire" "42.7089" "-73.2036"
"141" "01270" "Windsor" "Massachusetts" "MA" "Berkshire" "42.515" "-73.0412"
"142" "01301" "Greenfield" "Massachusetts" "MA" "Franklin" "42.6013" "-72.6236"
"143" "01302" "Greenfield" "Massachusetts" "MA" "Franklin" "42.5222" "-72.6242"
"144" "01330" "Ashfield" "Massachusetts" "MA" "Franklin" "42.5232" "-72.811"
"145" "01331" "Athol" "Massachusetts" "MA" "Worcester" "42.5473" "-72.1839"
"146" "01337" "Bernardston" "Massachusetts" "MA" "Franklin" "42.6952" "-72.5772"
"147" "01338" "Buckland" "Massachusetts" "MA" "Franklin" "42.5736" "-72.8213"
"148" "01339" "Charlemont" "Massachusetts" "MA" "Franklin" "42.608" "-72.8901"
"149" "01340" "Colrain" "Massachusetts" "MA" "Franklin" "42.679" "-72.7265"
"150" "01341" "Conway" "Massachusetts" "MA" "Franklin" "42.5138" "-72.7025"
"151" "01342" "Deerfield" "Massachusetts" "MA" "Franklin" "42.5406" "-72.6072"
"152" "01343" "Drury" "Massachusetts" "MA" "Berkshire" "42.6427" "-72.9862"
"153" "01344" "Erving" "Massachusetts" "MA" "Franklin" "42.6076" "-72.4292"
"154" "01346" "Heath" "Massachusetts" "MA" "Franklin" "42.6853" "-72.8391"
"155" "01347" "Lake Pleasant" "Massachusetts" "MA" "Franklin" "42.5566" "-72.5181"
"156" "01349" "Turners Falls" "Massachusetts" "MA" "Franklin" "42.5725" "-72.4832"
"157" "01350" "Monroe Bridge" "Massachusetts" "MA" "Franklin" "42.7215" "-72.9762"
"158" "01351" "Montague" "Massachusetts" "MA" "Franklin" "42.5429" "-72.5328"
"159" "01354" "Northfield" "Massachusetts" "MA" "Franklin" "42.6337" "-72.5111"
"160" "01355" "New Salem" "Massachusetts" "MA" "Franklin" "42.5146" "-72.3062"
"161" "01360" "Northfield" "Massachusetts" "MA" "Franklin" "42.6887" "-72.451"
"162" "01364" "Orange" "Massachusetts" "MA" "Franklin" "42.6129" "-72.2924"
"163" "01366" "Petersham" "Massachusetts" "MA" "Worcester" "42.4898" "-72.1893"
"164" "01367" "Rowe" "Massachusetts" "MA" "Franklin" "42.6953" "-72.9258"
"165" "01368" "Royalston" "Massachusetts" "MA" "Worcester" "42.6722" "-72.1964"
"166" "01369" "Shattuckville" "Massachusetts" "MA" "Franklin" "42.5222" "-72.6242"
"167" "01370" "Shelburne Falls" "Massachusetts" "MA" "Franklin" "42.6022" "-72.7391"
"168" "01373" "South Deerfield" "Massachusetts" "MA" "Franklin" "42.4756" "-72.6153"
"169" "01375" "Sunderland" "Massachusetts" "MA" "Franklin" "42.4539" "-72.5676"
"170" "01376" "Turners Falls" "Massachusetts" "MA" "Franklin" "42.5954" "-72.5557"
"171" "01378" "Warwick" "Massachusetts" "MA" "Franklin" "42.6671" "-72.3397"
"172" "01379" "Wendell" "Massachusetts" "MA" "Franklin" "42.5656" "-72.4009"
"173" "01380" "Wendell Depot" "Massachusetts" "MA" "Franklin" "42.5534" "-72.3927"
"174" "01420" "Fitchburg" "Massachusetts" "MA" "Worcester" "42.5796" "-71.8031"
"175" "01430" "Ashburnham" "Massachusetts" "MA" "Worcester" "42.6496" "-71.9267"
"176" "01431" "Ashby" "Massachusetts" "MA" "Middlesex" "42.6745" "-71.8174"
"177" "01432" "Ayer" "Massachusetts" "MA" "Middlesex" "42.5591" "-71.5788"
"178" "01433" "Ft Devens" "Massachusetts" "MA" "" "42.5336" "-71.6215"
"179" "01434" "Devens" "Massachusetts" "MA" "Middlesex" "42.5385" "-71.6115"
"180" "01436" "Baldwinville" "Massachusetts" "MA" "Worcester" "42.5936" "-72.0646"
"181" "01438" "East Templeton" "Massachusetts" "MA" "Worcester" "42.5517" "-72.0294"
"182" "01440" "Gardner" "Massachusetts" "MA" "Worcester" "42.574" "-71.9898"
"183" "01441" "Gardner" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"184" "01450" "Groton" "Massachusetts" "MA" "Middlesex" "42.6124" "-71.5584"
"185" "01451" "Harvard" "Massachusetts" "MA" "Worcester" "42.4986" "-71.5753"
"186" "01452" "Hubbardston" "Massachusetts" "MA" "Worcester" "42.4865" "-72.0012"
"187" "01453" "Leominster" "Massachusetts" "MA" "Worcester" "42.5274" "-71.7563"
"188" "01460" "Littleton" "Massachusetts" "MA" "Middlesex" "42.5401" "-71.4877"
"189" "01462" "Lunenburg" "Massachusetts" "MA" "Worcester" "42.5884" "-71.7266"
"190" "01463" "Pepperell" "Massachusetts" "MA" "Middlesex" "42.6689" "-71.5934"
"191" "01464" "Shirley" "Massachusetts" "MA" "Middlesex" "42.5734" "-71.6483"
"192" "01466" "Ashburnham" "Massachusetts" "MA" "" "42.6116" "-71.9295"
"193" "01467" "Still River" "Massachusetts" "MA" "Worcester" "42.4871" "-71.6131"
"194" "01468" "Templeton" "Massachusetts" "MA" "Worcester" "42.546" "-72.065"
"195" "01469" "Townsend" "Massachusetts" "MA" "Middlesex" "42.6525" "-71.6896"
"196" "01470" "Groton" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"197" "01471" "Groton" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"198" "01472" "West Groton" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"199" "01473" "Westminster" "Massachusetts" "MA" "Worcester" "42.5483" "-71.9096"
"200" "01474" "West Townsend" "Massachusetts" "MA" "Middlesex" "42.6678" "-71.7522"
"201" "01475" "Winchendon" "Massachusetts" "MA" "Worcester" "42.6789" "-72.0475"
"202" "01477" "Winchendon Springs" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"203" "01501" "Auburn" "Massachusetts" "MA" "Worcester" "42.2055" "-71.8391"
"204" "01503" "Berlin" "Massachusetts" "MA" "Worcester" "42.3844" "-71.6356"
"205" "01504" "Blackstone" "Massachusetts" "MA" "Worcester" "42.0287" "-71.5269"
"206" "01505" "Boylston" "Massachusetts" "MA" "Worcester" "42.3377" "-71.731"
"207" "01506" "Brookfield" "Massachusetts" "MA" "Worcester" "42.1991" "-72.0989"
"208" "01507" "Charlton" "Massachusetts" "MA" "Worcester" "42.1379" "-71.9664"
"209" "01508" "Charlton City" "Massachusetts" "MA" "Worcester" "42.1097" "-72.0795"
"210" "01509" "Charlton Depot" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"211" "01510" "Clinton" "Massachusetts" "MA" "Worcester" "42.4181" "-71.6828"
"212" "01515" "East Brookfield" "Massachusetts" "MA" "Worcester" "42.2193" "-72.0481"
"213" "01516" "Douglas" "Massachusetts" "MA" "Worcester" "42.0528" "-71.7509"
"214" "01517" "East Princeton" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"215" "01518" "Fiskdale" "Massachusetts" "MA" "Worcester" "42.1228" "-72.1178"
"216" "01519" "Grafton" "Massachusetts" "MA" "Worcester" "42.2004" "-71.6868"
"217" "01520" "Holden" "Massachusetts" "MA" "Worcester" "42.342" "-71.8414"
"218" "01521" "Holland" "Massachusetts" "MA" "Hampden" "42.0403" "-72.1544"
"219" "01522" "Jefferson" "Massachusetts" "MA" "Worcester" "42.3755" "-71.8706"
"220" "01523" "Lancaster" "Massachusetts" "MA" "Worcester" "42.451" "-71.6868"
"221" "01524" "Leicester" "Massachusetts" "MA" "Worcester" "42.237" "-71.9188"
"222" "01525" "Linwood" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"223" "01526" "Manchaug" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"224" "01527" "Millbury" "Massachusetts" "MA" "Worcester" "42.1968" "-71.7644"
"225" "01529" "Millville" "Massachusetts" "MA" "Worcester" "42.0331" "-71.5798"
"226" "01531" "New Braintree" "Massachusetts" "MA" "Worcester" "42.3198" "-72.1306"
"227" "01532" "Northborough" "Massachusetts" "MA" "Worcester" "42.3182" "-71.6464"
"228" "01534" "Northbridge" "Massachusetts" "MA" "Worcester" "42.1494" "-71.6564"
"229" "01535" "North Brookfield" "Massachusetts" "MA" "Worcester" "42.2665" "-72.0821"
"230" "01536" "North Grafton" "Massachusetts" "MA" "Worcester" "42.2297" "-71.7037"
"231" "01537" "North Oxford" "Massachusetts" "MA" "Worcester" "42.1655" "-71.886"
"232" "01538" "North Uxbridge" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"233" "01539" "Oakdale" "Massachusetts" "MA" "" "42.3581" "-71.7832"
"234" "01540" "Oxford" "Massachusetts" "MA" "Worcester" "42.1128" "-71.8687"
"235" "01541" "Princeton" "Massachusetts" "MA" "Worcester" "42.4508" "-71.8762"
"236" "01542" "Rochdale" "Massachusetts" "MA" "Worcester" "42.1997" "-71.9069"
"237" "01543" "Rutland" "Massachusetts" "MA" "Worcester" "42.3762" "-71.949"
"238" "01545" "Shrewsbury" "Massachusetts" "MA" "Worcester" "42.2848" "-71.7205"
"239" "01546" "Shrewsbury" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"240" "01550" "Southbridge" "Massachusetts" "MA" "Worcester" "42.075" "-72.0353"
"241" "01560" "South Grafton" "Massachusetts" "MA" "Worcester" "42.176" "-71.6927"
"242" "01561" "South Lancaster" "Massachusetts" "MA" "Worcester" "42.4435" "-71.6861"
"243" "01562" "Spencer" "Massachusetts" "MA" "Worcester" "42.2441" "-71.9906"
"244" "01564" "Sterling" "Massachusetts" "MA" "Worcester" "42.4354" "-71.7752"
"245" "01566" "Sturbridge" "Massachusetts" "MA" "Worcester" "42.1126" "-72.0842"
"246" "01568" "Upton" "Massachusetts" "MA" "Worcester" "42.1756" "-71.6032"
"247" "01569" "Uxbridge" "Massachusetts" "MA" "Worcester" "42.0744" "-71.6329"
"248" "01570" "Webster" "Massachusetts" "MA" "Worcester" "42.0521" "-71.8486"
"249" "01571" "Dudley" "Massachusetts" "MA" "Worcester" "42.0489" "-71.8932"
"250" "01580" "Westborough" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"251" "01581" "Westborough" "Massachusetts" "MA" "Worcester" "42.2679" "-71.6176"
"252" "01582" "Westborough" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"253" "01583" "West Boylston" "Massachusetts" "MA" "Worcester" "42.3584" "-71.7838"
"254" "01585" "West Brookfield" "Massachusetts" "MA" "Worcester" "42.2441" "-72.1511"
"255" "01586" "West Millbury" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"256" "01587" "Upton" "Massachusetts" "MA" "" "42.1702" "-71.6259"
"257" "01588" "Whitinsville" "Massachusetts" "MA" "Worcester" "42.1153" "-71.6644"
"258" "01590" "Sutton" "Massachusetts" "MA" "Worcester" "42.1266" "-71.7552"
"259" "01601" "Worcester" "Massachusetts" "MA" "Worcester" "42.2653" "-71.8794"
"260" "01602" "Worcester" "Massachusetts" "MA" "Worcester" "42.2703" "-71.8417"
"261" "01603" "Worcester" "Massachusetts" "MA" "Worcester" "42.245" "-71.838"
"262" "01604" "Worcester" "Massachusetts" "MA" "Worcester" "42.2541" "-71.7746"
"263" "01605" "Worcester" "Massachusetts" "MA" "Worcester" "42.2894" "-71.7888"
"264" "01606" "Worcester" "Massachusetts" "MA" "Worcester" "42.311" "-71.7958"
"265" "01607" "Worcester" "Massachusetts" "MA" "Worcester" "42.2303" "-71.7938"
"266" "01608" "Worcester" "Massachusetts" "MA" "Worcester" "42.2624" "-71.8003"
"267" "01609" "Worcester" "Massachusetts" "MA" "Worcester" "42.2826" "-71.8277"
"268" "01610" "Worcester" "Massachusetts" "MA" "Worcester" "42.2492" "-71.8108"
"269" "01611" "Cherry Valley" "Massachusetts" "MA" "Worcester" "42.2373" "-71.875"
"270" "01612" "Paxton" "Massachusetts" "MA" "Worcester" "42.3066" "-71.9202"
"271" "01613" "Worcester" "Massachusetts" "MA" "Worcester" "42.2933" "-71.802"
"272" "01614" "Worcester" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"273" "01615" "Worcester" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"274" "01653" "Worcester" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"275" "01654" "Worcester" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"276" "01655" "Worcester" "Massachusetts" "MA" "Worcester" "42.3648" "-71.8969"
"277" "01701" "Framingham" "Massachusetts" "MA" "Middlesex" "42.3007" "-71.4255"
"278" "01702" "Framingham" "Massachusetts" "MA" "Middlesex" "42.2822" "-71.4339"
"279" "01703" "Framingham" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"280" "01704" "Framingham" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"281" "01705" "Framingham" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"282" "01718" "Village Of Nagog Woods" "Massachusetts" "MA" "Middlesex" "42.5198" "-71.4293"
"283" "01719" "Boxborough" "Massachusetts" "MA" "Middlesex" "42.4884" "-71.5178"
"284" "01720" "Acton" "Massachusetts" "MA" "Middlesex" "42.4751" "-71.4483"
"285" "01721" "Ashland" "Massachusetts" "MA" "Middlesex" "42.2539" "-71.4583"
"286" "01730" "Bedford" "Massachusetts" "MA" "Middlesex" "42.4843" "-71.2768"
"287" "01731" "Hanscom Afb" "Massachusetts" "MA" "Middlesex" "42.4567" "-71.2795"
"288" "01740" "Bolton" "Massachusetts" "MA" "Worcester" "42.4365" "-71.6076"
"289" "01741" "Carlisle" "Massachusetts" "MA" "Middlesex" "42.5286" "-71.3519"
"290" "01742" "Concord" "Massachusetts" "MA" "Middlesex" "42.4567" "-71.3747"
"291" "01745" "Fayville" "Massachusetts" "MA" "Worcester" "42.2934" "-71.5028"
"292" "01746" "Holliston" "Massachusetts" "MA" "Middlesex" "42.2026" "-71.4361"
"293" "01747" "Hopedale" "Massachusetts" "MA" "Worcester" "42.1268" "-71.5376"
"294" "01748" "Hopkinton" "Massachusetts" "MA" "Middlesex" "42.219" "-71.5302"
"295" "01749" "Hudson" "Massachusetts" "MA" "Middlesex" "42.3918" "-71.5609"
"296" "01752" "Marlborough" "Massachusetts" "MA" "Middlesex" "42.3509" "-71.5434"
"297" "01754" "Maynard" "Massachusetts" "MA" "Middlesex" "42.4321" "-71.455"
"298" "01756" "Mendon" "Massachusetts" "MA" "Worcester" "42.0967" "-71.5499"
"299" "01757" "Milford" "Massachusetts" "MA" "Worcester" "42.1511" "-71.5274"
"300" "01760" "Natick" "Massachusetts" "MA" "Middlesex" "42.2875" "-71.3574"
"301" "01770" "Sherborn" "Massachusetts" "MA" "Middlesex" "42.2331" "-71.3787"
"302" "01772" "Southborough" "Massachusetts" "MA" "Worcester" "42.2939" "-71.532"
"303" "01773" "Lincoln" "Massachusetts" "MA" "Middlesex" "42.4217" "-71.3137"
"304" "01775" "Stow" "Massachusetts" "MA" "Middlesex" "42.4308" "-71.515"
"305" "01776" "Sudbury" "Massachusetts" "MA" "Middlesex" "42.3837" "-71.4282"
"306" "01778" "Wayland" "Massachusetts" "MA" "Middlesex" "42.3486" "-71.3588"
"307" "01784" "Woodville" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"308" "01801" "Woburn" "Massachusetts" "MA" "Middlesex" "42.4829" "-71.1574"
"309" "01803" "Burlington" "Massachusetts" "MA" "Middlesex" "42.5089" "-71.2004"
"310" "01805" "Burlington" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"311" "01806" "Woburn" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"312" "01807" "Woburn" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"313" "01808" "Woburn" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"314" "01810" "Andover" "Massachusetts" "MA" "Essex" "42.6496" "-71.1565"
"315" "01812" "Andover" "Massachusetts" "MA" "Essex" "42.6472" "-71.1842"
"316" "01813" "Woburn" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"317" "01814" "Reading" "Massachusetts" "MA" "" "42.506" "-71.1263"
"318" "01815" "Woburn" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"319" "01821" "Billerica" "Massachusetts" "MA" "Middlesex" "42.5519" "-71.2518"
"320" "01822" "Billerica" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"321" "01824" "Chelmsford" "Massachusetts" "MA" "Middlesex" "42.5911" "-71.3556"
"322" "01826" "Dracut" "Massachusetts" "MA" "Middlesex" "42.6764" "-71.3186"
"323" "01827" "Dunstable" "Massachusetts" "MA" "Middlesex" "42.6739" "-71.4952"
"324" "01830" "Haverhill" "Massachusetts" "MA" "Essex" "42.7856" "-71.0721"
"325" "01831" "Haverhill" "Massachusetts" "MA" "Essex" "42.7711" "-71.1221"
"326" "01832" "Haverhill" "Massachusetts" "MA" "Essex" "42.7792" "-71.1095"
"327" "01833" "Georgetown" "Massachusetts" "MA" "Essex" "42.7281" "-70.9822"
"328" "01834" "Groveland" "Massachusetts" "MA" "Essex" "42.753" "-71.027"
"329" "01835" "Haverhill" "Massachusetts" "MA" "Essex" "42.7528" "-71.0843"
"330" "01840" "Lawrence" "Massachusetts" "MA" "Essex" "42.708" "-71.1638"
"331" "01841" "Lawrence" "Massachusetts" "MA" "Essex" "42.7115" "-71.167"
"332" "01842" "Lawrence" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"333" "01843" "Lawrence" "Massachusetts" "MA" "Essex" "42.6911" "-71.1605"
"334" "01844" "Methuen" "Massachusetts" "MA" "Essex" "42.728" "-71.181"
"335" "01845" "North Andover" "Massachusetts" "MA" "Essex" "42.6826" "-71.109"
"336" "01850" "Lowell" "Massachusetts" "MA" "Middlesex" "42.656" "-71.3051"
"337" "01851" "Lowell" "Massachusetts" "MA" "Middlesex" "42.6315" "-71.3329"
"338" "01852" "Lowell" "Massachusetts" "MA" "Middlesex" "42.6344" "-71.2983"
"339" "01853" "Lowell" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"340" "01854" "Lowell" "Massachusetts" "MA" "Middlesex" "42.6493" "-71.3355"
"341" "01860" "Merrimac" "Massachusetts" "MA" "Essex" "42.8346" "-71.0047"
"342" "01862" "North Billerica" "Massachusetts" "MA" "Middlesex" "42.5757" "-71.2902"
"343" "01863" "North Chelmsford" "Massachusetts" "MA" "Middlesex" "42.6347" "-71.3908"
"344" "01864" "North Reading" "Massachusetts" "MA" "Middlesex" "42.5819" "-71.0947"
"345" "01865" "Nutting Lake" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"346" "01866" "Pinehurst" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"347" "01867" "Reading" "Massachusetts" "MA" "Middlesex" "42.528" "-71.109"
"348" "01876" "Tewksbury" "Massachusetts" "MA" "Middlesex" "42.6028" "-71.2232"
"349" "01879" "Tyngsboro" "Massachusetts" "MA" "Middlesex" "42.6724" "-71.4158"
"350" "01880" "Wakefield" "Massachusetts" "MA" "Middlesex" "42.5009" "-71.0685"
"351" "01885" "West Boxford" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"352" "01886" "Westford" "Massachusetts" "MA" "Middlesex" "42.5864" "-71.4401"
"353" "01887" "Wilmington" "Massachusetts" "MA" "Middlesex" "42.5581" "-71.1723"
"354" "01888" "Woburn" "Massachusetts" "MA" "Middlesex" "42.4464" "-71.4594"
"355" "01889" "North Reading" "Massachusetts" "MA" "Middlesex" "42.5716" "-71.1096"
"356" "01890" "Winchester" "Massachusetts" "MA" "Middlesex" "42.453" "-71.1441"
"357" "01899" "Andover" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"358" "01901" "Lynn" "Massachusetts" "MA" "Essex" "42.4612" "-70.9467"
"359" "01902" "Lynn" "Massachusetts" "MA" "Essex" "42.4698" "-70.942"
"360" "01903" "Lynn" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"361" "01904" "Lynn" "Massachusetts" "MA" "Essex" "42.4889" "-70.9647"
"362" "01905" "Lynn" "Massachusetts" "MA" "Essex" "42.4694" "-70.9728"
"363" "01906" "Saugus" "Massachusetts" "MA" "Essex" "42.4633" "-71.0111"
"364" "01907" "Swampscott" "Massachusetts" "MA" "Essex" "42.4746" "-70.9098"
"365" "01908" "Nahant" "Massachusetts" "MA" "Essex" "42.4261" "-70.9277"
"366" "01910" "Lynn" "Massachusetts" "MA" "Essex" "42.4548" "-70.9747"
"367" "01913" "Amesbury" "Massachusetts" "MA" "Essex" "42.8559" "-70.9367"
"368" "01915" "Beverly" "Massachusetts" "MA" "Essex" "42.5608" "-70.8759"
"369" "01921" "Boxford" "Massachusetts" "MA" "Essex" "42.6797" "-71.0114"
"370" "01922" "Byfield" "Massachusetts" "MA" "Essex" "42.7568" "-70.9351"
"371" "01923" "Danvers" "Massachusetts" "MA" "Essex" "42.5694" "-70.9425"
"372" "01929" "Essex" "Massachusetts" "MA" "Essex" "42.6286" "-70.7828"
"373" "01930" "Gloucester" "Massachusetts" "MA" "Essex" "42.6208" "-70.6721"
"374" "01931" "Gloucester" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"375" "01936" "Hamilton" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"376" "01937" "Hathorne" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"377" "01938" "Ipswich" "Massachusetts" "MA" "Essex" "42.6809" "-70.8494"
"378" "01940" "Lynnfield" "Massachusetts" "MA" "Essex" "42.5327" "-71.0339"
"379" "01944" "Manchester" "Massachusetts" "MA" "Essex" "42.5796" "-70.7674"
"380" "01945" "Marblehead" "Massachusetts" "MA" "Essex" "42.4984" "-70.8653"
"381" "01947" "Salem" "Massachusetts" "MA" "Essex" "42.6428" "-70.8736"
"382" "01949" "Middleton" "Massachusetts" "MA" "Essex" "42.5942" "-71.013"
"383" "01950" "Newburyport" "Massachusetts" "MA" "Essex" "42.813" "-70.8847"
"384" "01951" "Newbury" "Massachusetts" "MA" "Essex" "42.7835" "-70.8474"
"385" "01952" "Salisbury" "Massachusetts" "MA" "Essex" "42.8507" "-70.8588"
"386" "01960" "Peabody" "Massachusetts" "MA" "Essex" "42.5326" "-70.9612"
"387" "01961" "Peabody" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"388" "01964" "Peabody" "Massachusetts" "MA" "" "42.5357" "-70.9478"
"389" "01965" "Prides Crossing" "Massachusetts" "MA" "Essex" "42.5581" "-70.8257"
"390" "01966" "Rockport" "Massachusetts" "MA" "Essex" "42.658" "-70.6194"
"391" "01969" "Rowley" "Massachusetts" "MA" "Essex" "42.7138" "-70.907"
"392" "01970" "Salem" "Massachusetts" "MA" "Essex" "42.5151" "-70.9003"
"393" "01971" "Salem" "Massachusetts" "MA" "Essex" "42.6354" "-70.8791"
"394" "01982" "South Hamilton" "Massachusetts" "MA" "Essex" "42.6185" "-70.8561"
"395" "01983" "Topsfield" "Massachusetts" "MA" "Essex" "42.6415" "-70.9488"
"396" "01984" "Wenham" "Massachusetts" "MA" "Essex" "42.6017" "-70.8786"
"397" "01985" "West Newbury" "Massachusetts" "MA" "Essex" "42.7949" "-70.9778"
"398" "02018" "Accord" "Massachusetts" "MA" "Plymouth" "41.9705" "-70.7014"
"399" "02019" "Bellingham" "Massachusetts" "MA" "Norfolk" "42.0746" "-71.4768"
"400" "02020" "Brant Rock" "Massachusetts" "MA" "Plymouth" "42.0818" "-70.6439"
"401" "02021" "Canton" "Massachusetts" "MA" "Norfolk" "42.1645" "-71.1355"
"402" "02025" "Cohasset" "Massachusetts" "MA" "Norfolk" "42.2395" "-70.8128"
"403" "02026" "Dedham" "Massachusetts" "MA" "Norfolk" "42.2437" "-71.1637"
"404" "02027" "Dedham" "Massachusetts" "MA" "Norfolk" "42.18" "-71.0892"
"405" "02030" "Dover" "Massachusetts" "MA" "Norfolk" "42.2362" "-71.2854"
"406" "02031" "East Mansfield" "Massachusetts" "MA" "Bristol" "41.9988" "-71.2009"
"407" "02032" "East Walpole" "Massachusetts" "MA" "Norfolk" "42.1532" "-71.2179"
"408" "02035" "Foxboro" "Massachusetts" "MA" "Norfolk" "42.0649" "-71.2441"
"409" "02038" "Franklin" "Massachusetts" "MA" "Norfolk" "42.0935" "-71.4058"
"410" "02040" "Greenbush" "Massachusetts" "MA" "Plymouth" "41.9705" "-70.7014"
